%time,field.header.seq,field.header.stamp,field.header.frame_id,field.num_matches,field.num_inliers,field.runtime
1336387045.68,1495,1336387045.68,,616,589,0.179312535
1336387045.88,1496,1336387045.88,,611,587,0.1912408
1336387046.08,1497,1336387046.08,,611,587,0.18299485
1336387046.27,1498,1336387046.27,,608,585,0.191211257
1336387046.47,1499,1336387046.47,,610,586,0.18496088
1336387046.67,1500,1336387046.67,,614,588,0.184775034
1336387046.87,1501,1336387046.87,,614,593,0.174516957
1336387047.07,1502,1336387047.07,,608,585,0.198489554
1336387047.27,1503,1336387047.27,,607,583,0.173782576
1336387047.37,1504,1336387047.37,,614,591,0.206206456
1336387047.56,1505,1336387047.56,,607,585,0.18446529
1336387047.76,1506,1336387047.76,,612,586,0.189925406
1336387047.96,1507,1336387047.96,,606,582,0.181675616
1336387048.16,1508,1336387048.16,,606,584,0.176940521
1336387048.36,1509,1336387048.36,,609,587,0.187101377
1336387048.56,1510,1336387048.56,,601,577,0.161211767
1336387048.66,1511,1336387048.66,,606,579,0.188952452
1336387048.85,1512,1336387048.85,,607,579,0.213444391
1336387049.15,1513,1336387049.15,,602,566,0.178128307
1336387049.25,1514,1336387049.25,,615,594,0.186866221
1336387049.45,1515,1336387049.45,,610,591,0.181070789
1336387049.65,1516,1336387049.65,,615,587,0.187973486
1336387049.85,1517,1336387049.85,,617,595,0.175735128
1336387050.05,1518,1336387050.05,,621,599,0.181018756
1336387050.24,1519,1336387050.24,,619,599,0.186475461
1336387050.44,1520,1336387050.44,,616,592,0.187751037
1336387050.64,1521,1336387050.64,,616,583,0.190470029
1336387050.84,1522,1336387050.84,,622,604,0.181263759
1336387050.94,1523,1336387050.94,,618,596,0.188049262
1336387051.14,1524,1336387051.14,,622,608,0.185721106
1336387051.34,1525,1336387051.34,,606,580,0.189925968
1336387051.53,1526,1336387051.53,,601,574,0.17694827
1336387051.73,1527,1336387051.73,,597,576,0.176554087
1336387051.93,1528,1336387051.93,,598,569,0.181482783
1336387052.13,1529,1336387052.13,,591,560,0.15380552
1336387052.23,1530,1336387052.23,,608,581,0.203778497
1336387052.43,1531,1336387052.43,,605,582,0.186370911
1336387052.63,1532,1336387052.63,,618,591,0.179417299
1336387052.82,1533,1336387052.82,,617,593,0.188189224
1336387053.02,1534,1336387053.02,,623,596,0.181846866
1336387053.22,1535,1336387053.22,,617,587,0.187538581
1336387053.42,1536,1336387053.42,,620,597,0.17938308
1336387053.62,1537,1336387053.62,,617,590,0.188278341
1336387053.82,1538,1336387053.82,,625,586,0.199189921
1336387054.02,1539,1336387054.02,,616,584,0.189101006
1336387054.21,1540,1336387054.21,,620,590,0.192344989
1336387054.41,1541,1336387054.41,,612,589,0.182039416
1336387054.61,1542,1336387054.61,,617,588,0.18512305
1336387054.81,1543,1336387054.81,,612,592,0.188629013
1336387055.01,1544,1336387055.01,,613,591,0.172566076
1336387055.11,1545,1336387055.11,,606,587,0.187880318
1336387055.31,1546,1336387055.31,,598,568,0.195032901
1336387055.5,1547,1336387055.5,,602,577,0.181772561
1336387055.7,1548,1336387055.7,,598,567,0.197625058
1336387055.9,1549,1336387055.9,,604,584,0.182175959
1336387056.1,1550,1336387056.1,,606,583,0.186348979
1336387056.3,1551,1336387056.3,,603,583,0.174485315
1336387056.5,1552,1336387056.5,,606,575,0.192067859
1336387056.69,1553,1336387056.69,,609,574,0.189192143
1336387056.89,1554,1336387056.89,,602,571,0.175515476
1336387057.09,1555,1336387057.09,,591,556,0.188091935
1336387057.29,1556,1336387057.29,,585,553,0.172099612
1336387057.39,1557,1336387057.39,,578,556,0.174802672
1336387057.59,1558,1336387057.59,,566,532,0.170204884
1336387057.79,1559,1336387057.79,,553,531,0.152289897
1336387057.89,1560,1336387057.89,,550,532,0.187339396
1336387058.08,1561,1336387058.08,,548,521,0.16596978
1336387058.28,1562,1336387058.28,,544,521,0.160913477
1336387058.48,1563,1336387058.48,,530,505,0.168326086
1336387058.58,1564,1336387058.58,,523,505,0.161878684
1336387058.78,1565,1336387058.78,,517,501,0.144171686
1336387058.88,1566,1336387058.88,,534,513,0.182605762
1336387059.08,1567,1336387059.08,,510,492,0.156992172
1336387059.27,1568,1336387059.27,,517,499,0.16099547
1336387059.47,1569,1336387059.47,,493,460,0.152988105
1336387059.57,1570,1336387059.57,,503,476,0.155932331
1336387059.77,1571,1336387059.77,,499,475,0.143048914
1336387059.87,1572,1336387059.87,,486,468,0.150566075
1336387060.07,1573,1336387060.07,,472,455,0.144389175
1336387060.17,1574,1336387060.17,,471,449,0.144321422
1336387060.37,1575,1336387060.37,,457,434,0.14414836
1336387060.47,1576,1336387060.47,,441,417,0.133373454
1336387060.66,1577,1336387060.66,,430,405,0.134224401
1336387060.76,1578,1336387060.76,,433,404,0.124178921
1336387060.86,1579,1336387060.86,,424,394,0.136901977
1336387061.06,1580,1336387061.06,,413,392,0.142871518
1336387061.16,1581,1336387061.16,,420,389,0.127454965
1336387061.26,1582,1336387061.26,,408,387,0.107094414
1336387061.36,1583,1336387061.36,,410,388,0.15758275
1336387061.56,1584,1336387061.56,,403,380,0.130269219
1336387061.66,1585,1336387061.66,,405,374,0.110679859
1336387061.76,1586,1336387061.76,,406,381,0.146592243
1336387061.95,1587,1336387061.95,,392,375,0.114510716
1336387062.05,1588,1336387062.05,,385,362,0.125031128
1336387062.15,1589,1336387062.15,,391,368,0.123974912
1336387062.35,1590,1336387062.35,,385,364,0.125687347
1336387062.45,1591,1336387062.45,,377,355,0.118112371
1336387062.55,1592,1336387062.55,,369,351,0.116992807
1336387062.65,1593,1336387062.65,,359,328,0.120930185
1336387062.85,1594,1336387062.85,,346,320,0.101769227
1336387062.95,1595,1336387062.95,,346,330,0.113982301
1336387063.05,1596,1336387063.05,,332,311,0.106577168
1336387063.15,1597,1336387063.15,,331,312,0.112575772
1336387063.24,1598,1336387063.24,,317,299,0.102067164
1336387063.34,1599,1336387063.34,,320,296,0.107761752
1336387063.44,1600,1336387063.44,,305,279,0.102755454
1336387063.54,1601,1336387063.54,,306,290,0.103803982
1336387063.64,1602,1336387063.64,,310,285,0.094838458
1336387063.74,1603,1336387063.74,,300,277,0.113234301
1336387063.94,1604,1336387063.94,,303,289,0.080511568
1336387064.04,1605,1336387064.04,,305,281,0.100623062
1336387064.14,1606,1336387064.14,,292,274,0.060313605
1336387064.24,1607,1336387064.24,,303,282,0.091544535
1336387064.34,1608,1336387064.34,,290,275,0.106694853
1336387064.44,1609,1336387064.44,,293,275,0.100589742
1336387064.53,1610,1336387064.53,,284,276,0.090493564
1336387064.63,1611,1336387064.63,,292,276,0.106049659
1336387064.73,1612,1336387064.73,,296,278,0.098599756
1336387064.83,1613,1336387064.83,,292,270,0.100642269
1336387064.93,1614,1336387064.93,,286,263,0.095845708
1336387065.03,1615,1336387065.03,,296,274,0.104442402
1336387065.13,1616,1336387065.13,,294,279,0.103823329
1336387065.23,1617,1336387065.23,,296,271,0.094961026
1336387065.33,1618,1336387065.33,,301,278,0.102849394
1336387065.43,1619,1336387065.43,,307,288,0.103123797
1336387065.53,1620,1336387065.53,,320,294,0.101655105
1336387065.63,1621,1336387065.63,,325,296,0.113345839
1336387065.73,1622,1336387065.73,,318,299,0.103638808
1336387065.82,1623,1336387065.82,,326,306,0.090700149
1336387065.92,1624,1336387065.92,,334,315,0.121708283
1336387066.12,1625,1336387066.12,,327,309,0.070376131
1336387066.22,1626,1336387066.22,,330,304,0.112101544
1336387066.32,1627,1336387066.32,,327,302,0.102477487
1336387066.42,1628,1336387066.42,,341,313,0.115347142
1336387066.52,1629,1336387066.52,,351,329,0.109654444
1336387066.62,1630,1336387066.62,,340,313,0.111591218
1336387066.72,1631,1336387066.72,,338,317,0.105130126
1336387066.92,1632,1336387066.92,,338,311,0.080558287
1336387067.02,1633,1336387067.02,,339,309,0.102999066
1336387067.11,1634,1336387067.11,,337,314,0.111781114
1336387067.21,1635,1336387067.21,,344,322,0.119429781
1336387067.31,1636,1336387067.31,,343,328,0.111168048
1336387067.41,1637,1336387067.41,,353,325,0.114168846
1336387067.61,1638,1336387067.61,,344,312,0.119082461
1336387067.71,1639,1336387067.71,,359,342,0.116007769
1336387067.81,1640,1336387067.81,,353,326,0.110802989
1336387067.91,1641,1336387067.91,,364,338,0.118923225
1336387068.01,1642,1336387068.01,,364,348,0.100568582
1336387068.11,1643,1336387068.11,,376,348,0.134537851
1336387068.31,1644,1336387068.31,,374,352,0.123883838
1336387068.4,1645,1336387068.4,,388,360,0.120787009
1336387068.5,1646,1336387068.5,,399,375,0.125223536
1336387068.6,1647,1336387068.6,,415,385,0.136247145
1336387068.8,1648,1336387068.8,,414,387,0.13283519
1336387068.9,1649,1336387068.9,,425,406,0.122111614
1336387069.1,1650,1336387069.1,,421,404,0.133999862
1336387069.2,1651,1336387069.2,,445,419,0.130830742
1336387069.3,1652,1336387069.3,,450,420,0.136422097
1336387069.5,1653,1336387069.5,,436,416,0.144174061
1336387069.6,1654,1336387069.6,,451,431,0.131928299
1336387069.69,1655,1336387069.69,,454,429,0.142200624
1336387069.89,1656,1336387069.89,,444,416,0.138707511
1336387069.99,1657,1336387069.99,,453,431,0.110678463
1336387070.09,1658,1336387070.09,,459,438,0.167193537
1336387070.29,1659,1336387070.29,,452,430,0.139148563
1336387070.39,1660,1336387070.39,,457,445,0.13927483
1336387070.59,1661,1336387070.59,,450,430,0.142535933
1336387070.69,1662,1336387070.69,,467,445,0.131696986
1336387070.89,1663,1336387070.89,,460,435,0.132111282
1336387070.98,1664,1336387070.98,,471,446,0.136235691
1336387071.08,1665,1336387071.08,,479,465,0.151349134
1336387071.28,1666,1336387071.28,,472,452,0.143932615
1336387071.48,1667,1336387071.48,,474,458,0.152027224
1336387071.58,1668,1336387071.58,,505,490,0.148415312
1336387071.78,1669,1336387071.78,,491,472,0.147184639
1336387071.88,1670,1336387071.88,,521,497,0.164448982
1336387072.08,1671,1336387072.08,,519,501,0.154957625
1336387072.18,1672,1336387072.18,,538,515,0.16050414
1336387072.37,1673,1336387072.37,,532,518,0.160414603
1336387072.57,1674,1336387072.57,,540,513,0.163634495
1336387072.67,1675,1336387072.67,,550,531,0.16086878
1336387072.87,1676,1336387072.87,,540,520,0.140852412
1336387072.97,1677,1336387072.97,,554,536,0.177371366
1336387073.17,1678,1336387073.17,,533,505,0.155130691
1336387073.37,1679,1336387073.37,,538,520,0.163950314
1336387073.47,1680,1336387073.47,,536,509,0.156292435
1336387073.66,1681,1336387073.66,,537,518,0.16531823
1336387073.86,1682,1336387073.86,,512,489,0.155066646
1336387073.96,1683,1336387073.96,,516,493,0.15419007
1336387074.16,1684,1336387074.16,,507,484,0.150940704
1336387074.26,1685,1336387074.26,,509,492,0.160091236
1336387074.46,1686,1336387074.46,,510,498,0.154191465
1336387074.66,1687,1336387074.66,,513,490,0.148115692
1336387074.76,1688,1336387074.76,,526,502,0.156196885
1336387074.95,1689,1336387074.95,,509,494,0.146478336
1336387075.05,1690,1336387075.05,,526,509,0.172170356
1336387075.25,1691,1336387075.25,,536,513,0.162091143
1336387075.45,1692,1336387075.45,,545,525,0.166252288
1336387075.55,1693,1336387075.55,,543,527,0.164577215
1336387075.75,1694,1336387075.75,,550,525,0.164420418
1336387075.95,1695,1336387075.95,,554,538,0.151207707
1336387076.05,1696,1336387076.05,,544,525,0.176199431
1336387076.24,1697,1336387076.24,,551,527,0.157771247
1336387076.44,1698,1336387076.44,,558,534,0.160903219
1336387076.54,1699,1336387076.54,,555,533,0.167200867
1336387076.74,1700,1336387076.74,,557,533,0.167826161
1336387076.94,1701,1336387076.94,,546,524,0.150841948
1336387077.04,1702,1336387077.04,,542,525,0.162737107
1336387077.24,1703,1336387077.24,,542,517,0.156227337
1336387077.44,1704,1336387077.44,,542,521,0.152915326
1336387077.53,1705,1336387077.53,,542,519,0.158695806
1336387077.73,1706,1336387077.73,,529,501,0.152596644
1336387077.83,1707,1336387077.83,,521,502,0.166148921
1336387078.03,1708,1336387078.03,,525,502,0.152237026
1336387078.23,1709,1336387078.23,,525,508,0.16088708
1336387078.33,1710,1336387078.33,,532,510,0.150514251
1336387078.53,1711,1336387078.53,,526,508,0.154093968
1336387078.63,1712,1336387078.63,,530,508,0.157782145
1336387078.82,1713,1336387078.82,,527,501,0.160086836
1336387079.02,1714,1336387079.02,,529,497,0.147330609
1336387079.12,1715,1336387079.12,,527,499,0.146632402
1336387079.32,1716,1336387079.32,,535,509,0.156954391
1336387079.42,1717,1336387079.42,,525,505,0.15541997
1336387079.62,1718,1336387079.62,,530,506,0.150878127
1336387079.72,1719,1336387079.72,,535,517,0.166027117
1336387079.92,1720,1336387079.92,,519,497,0.148372847
1336387080.11,1721,1336387080.11,,524,502,0.151733821
1336387080.21,1722,1336387080.21,,523,500,0.158871386
1336387080.41,1723,1336387080.41,,527,507,0.15323157
1336387080.51,1724,1336387080.51,,532,511,0.164643351
1336387080.71,1725,1336387080.71,,524,495,0.143900846
1336387080.91,1726,1336387080.91,,526,499,0.14691477
1336387081.01,1727,1336387081.01,,525,501,0.155493795
1336387081.21,1728,1336387081.21,,520,502,0.156097158
1336387081.4,1729,1336387081.4,,526,506,0.151321829
1336387081.5,1730,1336387081.5,,530,504,0.165714929
1336387081.7,1731,1336387081.7,,525,497,0.155883582
1336387081.9,1732,1336387081.9,,520,497,0.157499355
1336387082.0,1733,1336387082.0,,526,510,0.113585884
1336387082.1,1734,1336387082.1,,533,506,0.197208317
1336387082.3,1735,1336387082.3,,525,504,0.145586462
1336387082.5,1736,1336387082.5,,521,509,0.155413688
1336387082.6,1737,1336387082.6,,530,501,0.164213898
1336387082.79,1738,1336387082.79,,531,510,0.16110778
1336387082.99,1739,1336387082.99,,529,508,0.158461563
1336387083.09,1740,1336387083.09,,533,499,0.160696059
1336387083.29,1741,1336387083.29,,523,494,0.153831643
1336387083.39,1742,1336387083.39,,541,509,0.170698523
1336387083.59,1743,1336387083.59,,521,495,0.14931403
1336387083.79,1744,1336387083.79,,530,501,0.14854068
1336387083.89,1745,1336387083.89,,533,504,0.162336708
1336387084.08,1746,1336387084.08,,528,495,0.144597992
1336387084.18,1747,1336387084.18,,535,503,0.17509084
1336387084.38,1748,1336387084.38,,528,495,0.162617469
1336387084.58,1749,1336387084.58,,536,504,0.163014304
1336387084.68,1750,1336387084.68,,555,530,0.166364873
1336387084.88,1751,1336387084.88,,541,513,0.168198207
1336387085.08,1752,1336387085.08,,555,529,0.165541855
1336387085.18,1753,1336387085.18,,572,548,0.181252171
1336387085.37,1754,1336387085.37,,565,540,0.158766765
1336387085.57,1755,1336387085.57,,569,539,0.156078508
1336387085.77,1756,1336387085.77,,579,552,0.170926205
1336387085.87,1757,1336387085.87,,589,564,0.177530745
1336387086.07,1758,1336387086.07,,590,554,0.167652743
1336387086.27,1759,1336387086.27,,589,568,0.152720958
1336387086.37,1760,1336387086.37,,599,576,0.196660272
1336387086.56,1761,1336387086.56,,585,556,0.178205624
1336387086.76,1762,1336387086.76,,593,569,0.178003294
1336387086.96,1763,1336387086.96,,589,557,0.184372118
1336387087.16,1764,1336387087.16,,584,567,0.183557769
1336387087.36,1765,1336387087.36,,584,557,0.17820667
1336387087.56,1766,1336387087.56,,579,544,0.175048517
1336387087.66,1767,1336387087.66,,584,554,0.175567229
1336387087.86,1768,1336387087.86,,576,545,0.176715002
1336387088.05,1769,1336387088.05,,574,544,0.175361266
1336387088.25,1770,1336387088.25,,575,549,0.1591481
1336387088.35,1771,1336387088.35,,590,556,0.189570336
1336387088.55,1772,1336387088.55,,578,545,0.196649168
1336387088.75,1773,1336387088.75,,585,551,0.181889054
1336387088.95,1774,1336387088.95,,588,553,0.185244227
1336387089.15,1775,1336387089.15,,589,562,0.170713329
1336387089.34,1776,1336387089.34,,586,552,0.173370858
1336387089.54,1777,1336387089.54,,590,565,0.178596805
1336387089.64,1778,1336387089.64,,600,573,0.197097408
1336387089.84,1779,1336387089.84,,595,565,0.182192235
1336387090.04,1780,1336387090.04,,601,578,0.190013128
1336387090.24,1781,1336387090.24,,596,573,0.183098077
1336387090.44,1782,1336387090.44,,595,573,0.177798445
1336387090.63,1783,1336387090.63,,596,571,0.198713953
1336387090.83,1784,1336387090.83,,601,574,0.18146239
1336387091.03,1785,1336387091.03,,601,585,0.193254813
1336387091.23,1786,1336387091.23,,603,583,0.186776337
1336387091.43,1787,1336387091.43,,609,585,0.188916971
1336387091.63,1788,1336387091.63,,614,595,0.178336431
1336387091.82,1789,1336387091.82,,618,597,0.189737255
1336387092.02,1790,1336387092.02,,617,589,0.184930084
1336387092.22,1791,1336387092.22,,613,593,0.191745333
1336387092.42,1792,1336387092.42,,611,583,0.18562598
1336387092.62,1793,1336387092.62,,613,581,0.199356004
1336387092.82,1794,1336387092.82,,614,590,0.188295734
1336387093.02,1795,1336387093.02,,619,595,0.174282574
1336387093.11,1796,1336387093.11,,618,595,0.198059051
1336387093.31,1797,1336387093.31,,619,589,0.177816256
1336387093.51,1798,1336387093.51,,615,590,0.189719448
1336387093.71,1799,1336387093.71,,618,602,0.187885974
1336387093.91,1800,1336387093.91,,621,600,0.187788336
1336387094.11,1801,1336387094.11,,622,595,0.198022735
1336387094.31,1802,1336387094.31,,615,585,0.150909273
1336387094.5,1803,1336387094.5,,618,593,0.16233524
1336387094.7,1804,1336387094.7,,613,584,0.200403063
1336387094.9,1805,1336387094.9,,618,586,0.179639256
1336387095.1,1806,1336387095.1,,617,593,0.177805785
1336387095.3,1807,1336387095.3,,614,582,0.171637115
1336387095.4,1808,1336387095.4,,616,583,0.187582517
1336387095.6,1809,1336387095.6,,604,582,0.189886996
1336387095.79,1810,1336387095.79,,599,566,0.179440207
1336387095.99,1811,1336387095.99,,598,562,0.187863624
1336387096.19,1812,1336387096.19,,612,571,0.176924942
1336387096.39,1813,1336387096.39,,612,600,0.17670648
1336387096.59,1814,1336387096.59,,614,579,0.188055618
1336387096.79,1815,1336387096.79,,606,585,0.181038872
1336387096.89,1816,1336387096.89,,617,591,0.189825051
1336387097.08,1817,1336387097.08,,608,578,0.192808316
1336387097.28,1818,1336387097.28,,600,583,0.190525208
1336387097.48,1819,1336387097.48,,601,577,0.176209139
1336387097.68,1820,1336387097.68,,616,593,0.181271725
1336387097.88,1821,1336387097.88,,625,595,0.191028551
1336387098.08,1822,1336387098.08,,621,599,0.178766586
1336387098.27,1823,1336387098.27,,619,586,0.171023008
1336387098.37,1824,1336387098.37,,618,591,0.188243907
1336387098.57,1825,1336387098.57,,622,597,0.177787694
1336387098.77,1826,1336387098.77,,619,586,0.190249894
1336387098.97,1827,1336387098.97,,617,593,0.177203607
1336387099.17,1828,1336387099.17,,613,587,0.178847255
1336387099.37,1829,1336387099.37,,620,585,0.168694637
1336387099.56,1830,1336387099.56,,612,588,0.186023865
1336387099.76,1831,1336387099.76,,622,585,0.161070479
1336387099.86,1832,1336387099.86,,616,586,0.199926057
1336387100.06,1833,1336387100.06,,615,591,0.185977486
1336387100.26,1834,1336387100.26,,619,584,0.17972034
1336387100.46,1835,1336387100.46,,612,585,0.172363263
1336387100.66,1836,1336387100.66,,610,582,0.175033987
1336387100.85,1837,1336387100.85,,604,577,0.171234904
1336387100.95,1838,1336387100.95,,600,574,0.187169682
1336387101.15,1839,1336387101.15,,597,573,0.175743789
1336387101.35,1840,1336387101.35,,591,560,0.173890338
1336387101.55,1841,1336387101.55,,583,557,0.176972088
1336387101.75,1842,1336387101.75,,583,547,0.171509586
1336387101.85,1843,1336387101.85,,582,549,0.18469325
1336387102.05,1844,1336387102.05,,579,541,0.177072727
1336387102.24,1845,1336387102.24,,570,536,0.141038048
1336387102.34,1846,1336387102.34,,563,535,0.198684902
1336387102.54,1847,1336387102.54,,560,523,0.163123117
1336387102.74,1848,1336387102.74,,550,518,0.132782597
1336387102.94,1849,1336387102.94,,548,513,0.163657613
1336387103.04,1850,1336387103.04,,557,519,0.167312478
1336387103.24,1851,1336387103.24,,531,501,0.168779632
1336387103.44,1852,1336387103.44,,514,488,0.156565652
1336387103.53,1853,1336387103.53,,522,488,0.157701058
1336387103.73,1854,1336387103.73,,517,475,0.141151119
1336387103.83,1855,1336387103.83,,508,468,0.171626716
1336387104.03,1856,1336387104.03,,479,445,0.136301762
1336387104.23,1857,1336387104.23,,463,438,0.144343146
1336387104.33,1858,1336387104.33,,458,432,0.130557033
1336387104.43,1859,1336387104.43,,440,415,0.148730998
1336387104.63,1860,1336387104.63,,436,408,0.132891548
1336387104.73,1861,1336387104.73,,434,404,0.131133578
1336387104.92,1862,1336387104.92,,419,391,0.143610369
1336387105.02,1863,1336387105.02,,411,385,0.118724176
1336387105.12,1864,1336387105.12,,417,387,0.131601092
1336387105.32,1865,1336387105.32,,406,385,0.126692644
1336387105.42,1866,1336387105.42,,416,381,0.14119694
1336387105.52,1867,1336387105.52,,410,389,0.129169217
1336387105.72,1868,1336387105.72,,392,369,0.128402501
1336387105.82,1869,1336387105.82,,403,370,0.121112818
1336387105.92,1870,1336387105.92,,392,362,0.12553063
1336387106.02,1871,1336387106.02,,392,366,0.133602604
1336387106.21,1872,1336387106.21,,392,371,0.122091222
1336387106.31,1873,1336387106.31,,397,375,0.124267686
1336387106.41,1874,1336387106.41,,400,361,0.100250737
1336387106.51,1875,1336387106.51,,397,370,0.156062444
1336387106.71,1876,1336387106.71,,392,362,0.123974215
1336387106.81,1877,1336387106.81,,402,379,0.113312313
1336387106.91,1878,1336387106.91,,402,379,0.153455616
1336387107.11,1879,1336387107.11,,396,372,0.125212293
1336387107.21,1880,1336387107.21,,412,389,0.120655357
1336387107.31,1881,1336387107.31,,425,392,0.147472667
1336387107.5,1882,1336387107.5,,418,399,0.131199436
1336387107.6,1883,1336387107.6,,449,417,0.144602047
1336387107.8,1884,1336387107.8,,446,423,0.142376693
1336387107.9,1885,1336387107.9,,441,416,0.134305349
1336387108.1,1886,1336387108.1,,425,400,0.134088417
1336387108.2,1887,1336387108.2,,425,407,0.134750236
1336387108.3,1888,1336387108.3,,428,404,0.142519592
1336387108.5,1889,1336387108.5,,414,384,0.123996283
1336387108.6,1890,1336387108.6,,411,387,0.133670211
1336387108.69,1891,1336387108.69,,414,387,0.128310518
1336387108.89,1892,1336387108.89,,397,371,0.128263383
1336387108.99,1893,1336387108.99,,395,370,0.121998542
1336387109.09,1894,1336387109.09,,387,369,0.124730386
1336387109.19,1895,1336387109.19,,397,369,0.134922397
1336387109.39,1896,1336387109.39,,385,355,0.124167675
1336387109.49,1897,1336387109.49,,386,364,0.117637936
1336387109.59,1898,1336387109.59,,385,355,0.110664352
1336387109.69,1899,1336387109.69,,380,355,0.139340065
1336387109.89,1900,1336387109.89,,368,348,0.126208924
1336387109.98,1901,1336387109.98,,374,340,0.121427103
1336387110.08,1902,1336387110.08,,375,342,0.126908391
1336387110.28,1903,1336387110.28,,386,359,0.13338805
1336387110.38,1904,1336387110.38,,395,371,0.127908934
1336387110.48,1905,1336387110.48,,396,370,0.12727121
1336387110.68,1906,1336387110.68,,399,372,0.139237122
1336387110.78,1907,1336387110.78,,414,390,0.130790653
1336387110.88,1908,1336387110.88,,417,395,0.138268284
1336387111.08,1909,1336387111.08,,414,388,0.127005326
1336387111.18,1910,1336387111.18,,441,429,0.140751557
1336387111.27,1911,1336387111.27,,436,409,0.135995786
1336387111.47,1912,1336387111.47,,438,416,0.141559341
1336387111.57,1913,1336387111.57,,437,414,0.140835155
1336387111.77,1914,1336387111.77,,440,411,0.136552424
1336387111.87,1915,1336387111.87,,448,423,0.130756432
1336387111.97,1916,1336387111.97,,447,426,0.147729193
1336387112.17,1917,1336387112.17,,442,412,0.136229752
1336387112.27,1918,1336387112.27,,451,425,0.122513483
1336387112.47,1919,1336387112.47,,454,425,0.139358995
1336387112.56,1920,1336387112.56,,460,437,0.146852334
1336387112.76,1921,1336387112.76,,469,441,0.145325741
1336387112.86,1922,1336387112.86,,468,447,0.131012194
1336387112.96,1923,1336387112.96,,471,445,0.169580642
1336387113.16,1924,1336387113.16,,468,427,0.138568457
1336387113.36,1925,1336387113.36,,471,444,0.150512158
1336387113.46,1926,1336387113.46,,474,447,0.124465477
1336387113.56,1927,1336387113.56,,481,458,0.176784768
1336387113.76,1928,1336387113.76,,471,453,0.154510854
1336387113.95,1929,1336387113.95,,472,444,0.148194052
1336387114.05,1930,1336387114.05,,492,463,0.167358503
1336387114.25,1931,1336387114.25,,501,476,0.14160041
1336387114.35,1932,1336387114.35,,516,494,0.185569826
1336387114.55,1933,1336387114.55,,504,482,0.159008841
1336387114.75,1934,1336387114.75,,518,494,0.156702607
1336387114.95,1935,1336387114.95,,524,494,0.165292039
1336387115.05,1936,1336387115.05,,538,506,0.160418236
1336387115.24,1937,1336387115.24,,528,497,0.169787374
1336387115.44,1938,1336387115.44,,532,504,0.169756153
1336387115.54,1939,1336387115.54,,541,516,0.174006553
1336387115.74,1940,1336387115.74,,540,515,0.159541938
1336387115.94,1941,1336387115.94,,533,516,0.160873456
1336387116.04,1942,1336387116.04,,542,518,0.171792938
1336387116.24,1943,1336387116.24,,528,509,0.161138645
1336387116.44,1944,1336387116.44,,534,515,0.162006497
1336387116.63,1945,1336387116.63,,534,506,0.172277636
1336387116.73,1946,1336387116.73,,544,519,0.169113685
1336387116.93,1947,1336387116.93,,548,519,0.165495275
1336387117.13,1948,1336387117.13,,552,521,0.170140004
1336387117.23,1949,1336387117.23,,559,534,0.174274115
1336387117.43,1950,1336387117.43,,564,532,0.171892808
1336387117.63,1951,1336387117.63,,577,547,0.142023228
1336387117.73,1952,1336387117.73,,584,549,0.162319382
1336387117.92,1953,1336387117.92,,583,557,0.200434568
1336387118.12,1954,1336387118.12,,591,566,0.187341212
1336387118.32,1955,1336387118.32,,602,575,0.18749605
1336387118.52,1956,1336387118.52,,610,589,0.181043759
1336387118.72,1957,1336387118.72,,616,588,0.177771772
1336387118.92,1958,1336387118.92,,617,595,0.188701373
1336387119.11,1959,1336387119.11,,622,585,0.161572292
1336387119.21,1960,1336387119.21,,618,603,0.188661212
1336387119.41,1961,1336387119.41,,616,593,0.189035072
1336387119.61,1962,1336387119.61,,615,587,0.184923096
1336387119.81,1963,1336387119.81,,614,594,0.181969157
1336387120.01,1964,1336387120.01,,614,593,0.180775226
1336387120.21,1965,1336387120.21,,615,589,0.188628666
1336387120.4,1966,1336387120.4,,617,589,0.153688468
1336387120.6,1967,1336387120.6,,608,581,0.162769095
1336387120.7,1968,1336387120.7,,608,576,0.20201759
1336387120.9,1969,1336387120.9,,596,566,0.180445849
1336387121.1,1970,1336387121.1,,586,561,0.177617282
1336387121.3,1971,1336387121.3,,588,558,0.175589505
1336387121.5,1972,1336387121.5,,586,562,0.172341119
1336387121.69,1973,1336387121.69,,604,564,0.177589415
1336387121.79,1974,1336387121.79,,616,594,0.184385106
1336387121.99,1975,1336387121.99,,615,590,0.183397623
1336387122.19,1976,1336387122.19,,616,589,0.174251634
1336387122.39,1977,1336387122.39,,617,595,0.177354745
1336387122.59,1978,1336387122.59,,616,593,0.181117164
1336387122.79,1979,1336387122.79,,627,596,0.189536043
1336387122.98,1980,1336387122.98,,616,589,0.171149277
1336387123.18,1981,1336387123.18,,620,590,0.170816634
1336387123.28,1982,1336387123.28,,620,596,0.192562808
1336387123.48,1983,1336387123.48,,618,591,0.175377591
1336387123.68,1984,1336387123.68,,625,598,0.194510765
1336387123.88,1985,1336387123.88,,610,585,0.17739981
1336387124.08,1986,1336387124.08,,603,575,0.178862829
1336387124.27,1987,1336387124.27,,592,565,0.171938972
1336387124.47,1988,1336387124.47,,585,558,0.186787647
1336387124.57,1989,1336387124.57,,612,590,0.190867644
1336387124.77,1990,1336387124.77,,578,550,0.176845936
1336387124.97,1991,1336387124.97,,613,585,0.179578689
1336387125.17,1992,1336387125.17,,614,575,0.184284819
